datetime,station_id,station_name,latitude,longitude,district,PM25,PM10,SO2,NO2,O3,CO,AQI,temperature,humidity,wind_speed,wind_direction,precipitation,pressure,data_mode
2026-08-13 19:00:00,HHHT003,呼市一监,40.81,111.67,回民区,45.5,61.9,11.3,34.5,43.7,0.9,63,24.3,65.1,3.3,216.9,0.0,1010.9,DEMO
2026-08-13 19:00:00,HHHT004,小召前街,40.805,111.665,回民区,63.1,88.6,17.3,42.8,38.1,1.0,85,20.5,35.9,2.8,311.6,0.0,1016.5,DEMO
2026-08-13 19:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,33.3,44.9,16.1,33.0,52.3,1.0,48,24.5,50.4,4.4,167.9,0.0,1021.3,DEMO
2026-08-13 19:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,35.0,46.8,11.2,28.5,57.1,0.84,50,22.9,35.3,2.4,191.8,0.0,1003.4,DEMO
2026-08-13 20:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,37.6,48.6,10.4,38.0,38.6,0.79,53,21.9,61.7,4.0,273.9,0.0,1015.8,DEMO
2026-08-13 20:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,46.1,58.2,20.4,39.1,58.3,0.89,64,25.9,63.0,5.0,120.3,0.0,1013.0,DEMO
2026-08-13 20:00:00,HHHT003,呼市一监,40.81,111.67,回民区,48.6,63.6,15.0,36.7,41.3,0.84,67,25.4,43.4,2.2,237.3,0.0,1014.3,DEMO
2026-08-13 20:00:00,HHHT004,小召前街,40.805,111.665,回民区,49.5,64.3,14.2,44.5,46.2,1.14,68,22.5,39.9,5.0,104.7,0.0,1016.4,DEMO
2026-08-13 20:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,31.0,46.0,13.9,32.7,59.7,0.71,44,20.3,46.3,3.4,100.5,0.0,1016.7,DEMO
2026-08-13 20:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,33.8,49.5,15.7,35.3,41.9,0.86,48,22.9,50.5,3.1,139.6,0.0,1015.0,DEMO
2026-08-13 21:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,30.4,40.8,13.5,38.1,55.0,0.7,43,20.9,47.6,4.7,189.0,0.0,1008.1,DEMO
2026-08-13 21:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,38.7,55.3,13.9,39.2,37.0,0.81,55,19.5,41.3,5.6,199.9,0.0,1011.4,DEMO
2026-08-13 21:00:00,HHHT003,呼市一监,40.81,111.67,回民区,39.6,52.5,12.1,29.9,44.7,0.99,56,20.3,38.9,2.0,196.8,0.0,1012.2,DEMO
2026-08-13 21:00:00,HHHT004,小召前街,40.805,111.665,回民区,45.3,65.1,12.8,28.2,44.1,0.96,63,25.5,43.4,2.3,218.0,0.0,1012.7,DEMO
2026-08-13 21:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,27.6,37.6,13.9,30.7,67.8,0.75,39,23.3,23.0,3.1,247.4,0.0,1011.6,DEMO
2026-08-13 21:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,28.2,37.7,10.0,35.0,50.9,1.01,40,18.3,58.7,1.7,226.9,0.0,1008.8,DEMO
2026-08-13 22:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,35.0,45.0,11.4,32.3,56.4,0.89,50,30.1,66.6,5.4,287.5,0.0,1016.0,DEMO
2026-08-13 22:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,35.0,56.8,16.4,35.8,56.1,0.76,50,21.8,52.4,1.2,282.3,3.1,1012.5,DEMO
2026-08-13 22:00:00,HHHT003,呼市一监,40.81,111.67,回民区,36.2,48.7,11.1,30.6,49.6,0.81,52,20.6,75.2,2.7,178.2,0.0,1013.5,DEMO
2026-08-13 22:00:00,HHHT004,小召前街,40.805,111.665,回民区,42.9,55.7,11.3,46.1,46.3,0.97,60,19.6,50.6,2.5,151.9,0.0,1010.0,DEMO
2026-08-13 22:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,34.4,45.3,13.8,31.3,28.8,0.93,49,24.4,69.5,2.9,245.5,0.0,1010.4,DEMO
2026-08-13 22:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,26.4,39.2,13.1,30.7,62.1,0.95,38,27.8,37.3,4.3,339.4,0.0,1007.3,DEMO
2026-08-13 23:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,21.5,30.5,8.2,34.2,52.9,0.96,31,18.6,54.9,2.8,108.2,0.0,1010.7,DEMO
2026-08-13 23:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,54.3,78.8,14.4,38.3,63.4,0.85,74,25.8,43.1,6.2,4.2,0.0,1009.4,DEMO
2026-08-13 23:00:00,HHHT003,呼市一监,40.81,111.67,回民区,34.9,46.8,10.6,33.0,49.2,0.91,50,24.2,60.0,3.0,63.9,0.0,1002.9,DEMO
2026-08-13 23:00:00,HHHT004,小召前街,40.805,111.665,回民区,45.9,59.1,13.6,38.5,49.8,1.01,64,16.9,71.8,1.7,16.5,0.0,1011.2,DEMO
2026-08-13 23:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,19.2,28.0,17.0,29.3,55.1,0.8,27,20.4,36.1,3.3,109.6,0.0,1010.8,DEMO
2026-08-13 23:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,23.8,35.6,18.8,30.7,48.9,0.64,34,18.6,45.7,3.0,148.1,0.8,1002.1,DEMO
2026-08-14 00:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,31.9,50.2,13.5,32.3,56.1,0.84,46,16.8,39.2,2.7,295.7,2.4,1017.5,DEMO
2026-08-14 00:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,41.2,52.6,10.6,44.2,43.9,0.74,58,14.6,55.1,3.0,43.4,0.0,1010.8,DEMO
2026-08-14 00:00:00,HHHT003,呼市一监,40.81,111.67,回民区,36.1,46.0,11.0,27.4,66.0,0.93,51,18.3,36.3,2.3,169.2,0.0,1009.5,DEMO
2026-08-14 00:00:00,HHHT004,小召前街,40.805,111.665,回民区,35.5,51.5,14.6,28.5,73.8,0.85,51,21.2,47.3,1.9,113.5,0.0,1015.3,DEMO
2026-08-14 00:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,37.2,47.5,14.4,30.9,62.8,0.97,53,21.2,42.9,3.2,236.7,0.0,1006.4,DEMO
2026-08-14 00:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,23.2,32.5,15.1,29.2,50.1,0.76,33,25.6,58.9,4.3,168.9,0.0,1012.2,DEMO
2026-08-14 01:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,33.2,43.0,13.7,25.7,41.0,0.96,47,20.2,53.2,3.0,348.0,0.0,1014.4,DEMO
2026-08-14 01:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,45.8,65.2,19.5,31.6,50.2,1.07,63,25.3,53.6,1.8,15.8,0.0,1010.8,DEMO
2026-08-14 01:00:00,HHHT003,呼市一监,40.81,111.67,回民区,47.2,70.4,11.7,41.8,37.4,1.06,65,26.1,49.8,4.7,174.3,0.0,1010.3,DEMO
2026-08-14 01:00:00,HHHT004,小召前街,40.805,111.665,回民区,35.3,46.0,11.6,28.0,60.9,0.87,50,23.6,48.1,4.2,20.3,0.0,1007.3,DEMO
2026-08-14 01:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,44.1,65.5,11.1,36.3,47.8,0.83,61,19.9,38.8,2.7,199.7,0.0,1012.0,DEMO
2026-08-14 01:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,26.0,38.2,19.3,26.4,44.2,0.75,37,22.9,56.3,1.6,312.7,0.0,1010.2,DEMO
2026-08-14 02:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,19.1,29.4,11.8,34.5,51.4,0.9,27,21.3,44.9,3.4,154.8,3.8,1008.2,DEMO
2026-08-14 02:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,39.2,54.3,10.9,43.0,55.0,1.08,55,21.2,42.6,4.9,130.2,0.0,1009.9,DEMO
2026-08-14 02:00:00,HHHT003,呼市一监,40.81,111.67,回民区,33.7,47.7,15.1,32.5,53.2,1.17,48,21.9,56.0,2.7,112.1,0.0,1009.6,DEMO
2026-08-14 02:00:00,HHHT004,小召前街,40.805,111.665,回民区,47.9,60.2,17.8,25.5,58.9,0.98,66,17.6,44.3,2.5,209.6,0.0,1017.8,DEMO
2026-08-14 02:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,34.7,51.4,17.2,30.9,48.0,0.87,50,23.2,50.6,2.4,81.2,0.0,1017.5,DEMO
2026-08-14 02:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,14.9,22.2,15.2,18.7,58.9,0.84,21,24.0,67.0,3.3,267.5,0.0,1016.7,DEMO
2026-08-14 03:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,33.7,48.8,16.1,30.1,58.1,1.09,48,23.2,46.8,4.1,349.0,0.0,1016.7,DEMO
2026-08-14 03:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,32.9,45.4,12.9,36.8,46.2,1.03,47,23.4,15,3.3,142.5,0.0,1011.6,DEMO
2026-08-14 03:00:00,HHHT003,呼市一监,40.81,111.67,回民区,27.6,40.0,15.3,32.9,42.7,0.69,39,24.2,58.6,4.3,121.6,0.0,1023.5,DEMO
2026-08-14 03:00:00,HHHT004,小召前街,40.805,111.665,回民区,41.7,66.0,13.2,35.7,45.0,1.1,58,16.9,26.8,1.2,55.6,1.5,1013.1,DEMO
2026-08-14 03:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,39.2,58.6,13.0,35.3,56.2,0.8,55,24.9,28.4,2.1,258.0,0.0,1013.6,DEMO
2026-08-14 03:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,25.5,32.0,14.6,37.7,45.9,0.73,36,19.7,46.6,4.9,49.1,0.0,1018.9,DEMO
2026-08-14 04:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,27.3,42.2,14.8,30.7,46.7,0.94,39,21.6,53.9,3.3,107.9,2.2,1015.1,DEMO
2026-08-14 04:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,39.6,58.2,17.7,40.9,45.7,0.97,56,19.8,53.0,6.2,115.1,0.0,1009.0,DEMO
2026-08-14 04:00:00,HHHT003,呼市一监,40.81,111.67,回民区,29.0,42.0,15.8,32.8,57.0,0.73,41,23.9,50.7,5.1,237.6,0.0,1016.6,DEMO
2026-08-14 04:00:00,HHHT004,小召前街,40.805,111.665,回民区,32.8,43.5,17.6,39.0,42.9,1.08,47,20.9,39.0,1.3,296.8,0.0,1014.3,DEMO
2026-08-14 04:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,31.1,43.4,15.7,37.1,43.8,0.87,44,25.1,74.1,3.3,282.0,0.0,1011.5,DEMO
2026-08-14 04:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,31.3,43.6,16.4,39.0,42.9,0.92,45,24.1,42.7,3.1,161.0,0.0,1012.3,DEMO
2026-08-14 05:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,38.9,48.6,13.6,29.9,54.2,0.74,55,21.4,15,2.2,76.0,0.0,1010.7,DEMO
2026-08-14 05:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,36.7,49.6,8.3,32.7,41.1,0.88,52,19.3,41.1,2.5,64.9,0.0,1014.9,DEMO
2026-08-14 05:00:00,HHHT003,呼市一监,40.81,111.67,回民区,27.7,37.4,15.5,33.5,55.2,0.87,40,22.1,15,3.8,87.7,0.0,1016.3,DEMO
2026-08-14 05:00:00,HHHT004,小召前街,40.805,111.665,回民区,47.4,67.4,15.8,27.0,53.5,1.11,66,21.8,59.4,6.8,318.2,0.0,1010.7,DEMO
2026-08-14 05:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,31.8,40.9,8.4,31.4,56.0,0.79,45,23.3,53.9,2.7,239.6,0.0,1008.7,DEMO
2026-08-14 05:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,15.7,23.0,15.6,34.8,43.9,0.48,22,22.8,62.5,3.7,190.8,0.0,1012.6,DEMO
2026-08-14 06:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,28.6,41.1,13.1,28.9,56.6,0.88,41,16.4,51.7,3.3,170.4,0.0,1015.0,DEMO
2026-08-14 06:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,51.0,66.6,16.4,36.9,64.1,1.15,70,19.6,44.7,2.7,192.9,0.0,1003.3,DEMO
2026-08-14 06:00:00,HHHT003,呼市一监,40.81,111.67,回民区,36.8,49.6,13.5,39.8,47.8,0.85,52,17.8,51.3,3.1,75.6,0.0,1009.9,DEMO
2026-08-14 06:00:00,HHHT004,小召前街,40.805,111.665,回民区,49.1,62.2,15.8,40.1,48.1,1.05,68,20.9,37.9,3.6,44.8,0.0,1010.2,DEMO
2026-08-14 06:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,46.5,68.9,8.4,25.4,69.6,0.98,64,18.9,24.4,1.7,284.5,0.0,1010.1,DEMO
2026-08-14 06:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,20.7,29.9,13.0,33.8,67.0,0.65,30,24.0,46.7,3.9,85.8,0.0,1009.1,DEMO
2026-08-14 07:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,32.0,47.2,18.9,28.3,42.8,0.99,46,24.9,35.3,2.5,202.5,0.0,1007.8,DEMO
2026-08-14 07:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,47.5,69.6,15.2,32.9,57.2,1.02,66,23.7,43.6,2.5,11.3,0.0,1012.0,DEMO
2026-08-14 07:00:00,HHHT003,呼市一监,40.81,111.67,回民区,42.2,53.7,20.8,33.9,29.2,1.1,59,19.9,47.7,3.0,73.7,0.0,1018.5,DEMO
2026-08-14 07:00:00,HHHT004,小召前街,40.805,111.665,回民区,43.1,60.3,14.0,36.6,31.0,0.95,60,23.9,40.8,4.2,120.1,0.0,1016.5,DEMO
2026-08-14 07:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,41.6,62.4,8.1,37.2,57.7,1.0,58,20.4,60.8,0.8,330.7,0.0,1012.0,DEMO
2026-08-14 07:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,33.2,47.6,17.5,31.9,49.8,0.83,47,20.3,39.6,4.7,184.3,0.0,1009.7,DEMO
2026-08-14 08:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,40.8,54.0,15.3,39.2,48.6,0.91,57,20.2,52.0,3.0,272.4,0.0,1011.4,DEMO
2026-08-14 08:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,41.5,60.6,15.7,37.4,56.6,0.95,58,17.8,25.6,2.9,323.4,0.0,1012.9,DEMO
2026-08-14 08:00:00,HHHT003,呼市一监,40.81,111.67,回民区,43.0,58.2,16.0,27.3,56.2,1.08,60,23.0,51.0,3.0,4.3,0.0,1015.7,DEMO
2026-08-14 08:00:00,HHHT004,小召前街,40.805,111.665,回民区,46.3,63.1,16.2,32.6,40.0,0.93,64,19.7,32.0,0.3,122.0,0.0,1009.6,DEMO
2026-08-14 08:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,44.6,66.0,8.8,37.5,51.9,1.04,62,25.8,42.0,1.6,289.3,0.0,1010.3,DEMO
2026-08-14 08:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,33.8,46.7,16.1,35.8,42.9,0.76,48,26.6,41.7,3.1,34.0,0.0,1015.6,DEMO
2026-08-14 09:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,40.8,53.4,15.9,43.5,47.1,0.92,57,18.2,63.5,3.0,33.7,0.0,1016.2,DEMO
2026-08-14 09:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,50.9,69.8,15.4,34.3,45.2,1.05,70,22.4,64.2,2.5,73.2,0.0,1006.0,DEMO
2026-08-14 09:00:00,HHHT003,呼市一监,40.81,111.67,回民区,33.4,56.6,15.1,26.6,57.5,0.91,48,21.1,44.9,3.3,48.7,0.1,1017.8,DEMO
2026-08-14 09:00:00,HHHT004,小召前街,40.805,111.665,回民区,52.7,76.5,13.6,43.5,47.0,1.11,72,19.8,46.4,2.7,342.1,0.0,1021.2,DEMO
2026-08-14 09:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,35.6,49.9,5.0,30.5,46.1,1.02,51,17.2,52.5,2.6,185.2,0.0,1008.7,DEMO
2026-08-14 09:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,33.1,45.8,12.8,38.9,60.5,0.87,47,24.7,60.3,3.7,204.0,0.0,1009.7,DEMO
2026-08-14 10:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,30.5,41.5,14.2,39.2,57.6,0.85,44,22.6,44.9,2.7,130.1,0.0,1009.9,DEMO
2026-08-14 10:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,46.3,60.6,15.7,38.6,54.6,0.98,64,18.8,47.2,1.2,151.8,0.0,1015.5,DEMO
2026-08-14 10:00:00,HHHT003,呼市一监,40.81,111.67,回民区,44.4,63.4,13.5,33.5,51.8,1.05,62,22.6,46.1,0.8,323.1,0.0,1006.8,DEMO
2026-08-14 10:00:00,HHHT004,小召前街,40.805,111.665,回民区,42.8,63.4,14.6,25.5,52.5,0.94,60,17.4,50.2,4.4,201.0,0.0,1013.2,DEMO
2026-08-14 10:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,37.4,46.8,12.2,30.9,53.6,0.85,53,20.7,34.2,2.3,265.6,0.0,1002.8,DEMO
2026-08-14 10:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,27.9,36.8,14.0,31.9,54.1,0.78,40,20.9,61.4,1.5,161.5,0.0,1006.8,DEMO
2026-08-14 11:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,23.8,30.6,16.3,31.8,58.6,0.7,34,19.0,45.4,2.3,111.5,0.0,1009.3,DEMO
2026-08-14 11:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,41.1,54.3,17.0,27.5,57.2,0.83,58,25.9,43.4,2.9,331.9,0.0,1017.3,DEMO
2026-08-14 11:00:00,HHHT003,呼市一监,40.81,111.67,回民区,38.8,61.0,12.0,33.2,74.6,0.91,55,26.5,51.0,3.0,140.7,0.4,1009.0,DEMO
2026-08-14 11:00:00,HHHT004,小召前街,40.805,111.665,回民区,50.1,74.1,15.2,30.1,44.2,0.91,69,23.4,64.2,2.3,124.2,0.0,1015.8,DEMO
2026-08-14 11:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,35.0,60.0,15.8,41.2,69.9,0.96,50,21.4,61.5,2.7,155.2,3.4,1012.6,DEMO
2026-08-14 11:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,41.1,54.7,13.3,30.8,50.3,0.94,58,23.1,37.1,2.9,134.0,0.0,1014.2,DEMO
2026-08-14 12:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,25.9,35.8,12.1,29.3,50.5,0.73,37,16.8,43.3,2.2,116.3,0.0,1012.8,DEMO
2026-08-14 12:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,47.8,71.1,18.0,28.8,51.9,0.81,66,24.9,73.4,3.1,160.2,0.0,1011.8,DEMO
2026-08-14 12:00:00,HHHT003,呼市一监,40.81,111.67,回民区,32.9,48.3,13.4,33.5,65.0,1.03,47,24.1,34.9,3.2,320.3,0.0,1013.9,DEMO
2026-08-14 12:00:00,HHHT004,小召前街,40.805,111.665,回民区,46.3,60.7,11.9,28.4,63.7,0.95,64,16.4,52.8,3.2,52.4,0.0,1009.0,DEMO
2026-08-14 12:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,36.4,60.2,16.9,35.5,59.0,0.89,52,22.1,47.6,4.1,269.3,1.3,1013.9,DEMO
2026-08-14 12:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,29.1,39.3,7.8,31.5,61.7,0.69,42,19.9,37.6,3.1,161.4,0.0,1008.5,DEMO
2026-08-14 13:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,29.4,37.3,14.3,28.1,56.4,0.86,42,19.8,36.2,0.3,105.8,0.0,1009.3,DEMO
2026-08-14 13:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,30.6,43.1,14.0,23.2,52.2,0.74,44,21.9,45.9,1.7,304.7,0.0,1012.2,DEMO
2026-08-14 13:00:00,HHHT003,呼市一监,40.81,111.67,回民区,48.6,70.3,14.5,36.8,65.7,1.27,67,23.1,53.6,3.2,358.4,0.0,1013.2,DEMO
2026-08-14 13:00:00,HHHT004,小召前街,40.805,111.665,回民区,51.5,70.3,12.5,36.2,68.8,1.06,71,23.7,61.9,4.7,23.1,0.0,1013.5,DEMO
2026-08-14 13:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,29.0,40.4,14.0,22.7,50.4,0.89,41,21.9,39.7,4.7,19.3,0.0,1003.7,DEMO
2026-08-14 13:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,15.9,22.1,15.2,33.2,38.8,0.74,23,23.9,76.1,2.4,50.6,0.0,1008.4,DEMO
2026-08-14 14:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,40.2,52.3,10.7,29.8,60.8,0.95,56,21.5,36.1,1.8,296.0,0.0,1011.7,DEMO
2026-08-14 14:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,40.7,53.9,7.8,33.2,49.7,0.9,57,21.0,46.5,0.3,310.6,0.0,1007.7,DEMO
2026-08-14 14:00:00,HHHT003,呼市一监,40.81,111.67,回民区,33.2,44.9,9.8,26.5,67.0,0.76,47,18.8,21.9,3.8,308.6,0.0,1007.8,DEMO
2026-08-14 14:00:00,HHHT004,小召前街,40.805,111.665,回民区,37.9,52.4,17.1,32.0,69.5,0.78,54,22.8,29.9,1.9,112.9,0.0,1009.3,DEMO
2026-08-14 14:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,31.2,43.4,7.9,35.3,75.4,0.79,45,15.8,51.0,2.5,160.3,0.0,1015.9,DEMO
2026-08-14 14:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,18.6,27.7,16.9,33.5,64.5,0.88,27,18.5,26.1,3.5,330.5,0.0,1012.7,DEMO
2026-08-14 15:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,25.8,33.4,17.1,33.2,65.7,0.8,37,19.3,60.4,3.3,326.8,0.0,1009.3,DEMO
2026-08-14 15:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,49.7,69.0,20.0,34.5,58.7,1.0,68,17.6,28.2,1.1,166.7,0.0,1012.3,DEMO
2026-08-14 15:00:00,HHHT003,呼市一监,40.81,111.67,回民区,31.0,42.2,14.6,41.5,61.0,0.75,44,19.8,60.2,0.3,277.9,0.0,1009.8,DEMO
2026-08-14 15:00:00,HHHT004,小召前街,40.805,111.665,回民区,44.9,63.2,16.1,32.7,55.0,0.79,62,19.5,57.0,4.0,359.0,0.0,1009.2,DEMO
2026-08-14 15:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,43.4,57.9,13.5,36.7,65.5,0.8,60,19.6,52.1,1.4,358.3,0.0,1015.2,DEMO
2026-08-14 15:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,34.2,49.9,16.3,27.3,70.4,1.02,49,26.7,40.0,3.4,316.1,0.0,1012.0,DEMO
2026-08-14 16:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,36.8,55.0,15.2,31.0,63.2,0.93,52,22.0,53.9,2.2,9.2,0.0,1015.3,DEMO
2026-08-14 16:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,31.8,40.4,12.8,35.3,56.9,0.85,45,26.1,43.6,4.0,83.8,0.0,1010.7,DEMO
2026-08-14 16:00:00,HHHT003,呼市一监,40.81,111.67,回民区,31.5,50.2,17.7,38.6,59.7,0.98,45,20.4,36.7,2.3,98.4,2.0,1009.0,DEMO
2026-08-14 16:00:00,HHHT004,小召前街,40.805,111.665,回民区,47.5,69.7,12.5,39.0,47.8,0.91,66,23.9,36.0,2.4,14.1,0.0,1016.2,DEMO
2026-08-14 16:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,28.9,50.9,10.9,22.5,71.6,0.94,41,18.8,71.8,0.7,69.3,3.8,1010.6,DEMO
2026-08-14 16:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,23.6,35.0,8.8,33.0,74.6,0.85,34,23.4,59.4,3.5,268.2,0.0,1020.5,DEMO
2026-08-14 17:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,44.4,65.6,13.1,33.8,53.7,1.04,62,31.6,59.7,2.1,352.6,0.0,1005.4,DEMO
2026-08-14 17:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,53.7,72.1,15.9,32.1,56.7,1.13,73,14.1,61.6,2.0,233.3,0.0,1008.8,DEMO
2026-08-14 17:00:00,HHHT003,呼市一监,40.81,111.67,回民区,45.9,67.2,15.1,34.5,53.0,0.87,64,21.6,45.4,2.0,285.5,0.0,1016.1,DEMO
2026-08-14 17:00:00,HHHT004,小召前街,40.805,111.665,回民区,46.4,80.5,14.5,33.7,39.1,0.82,64,15.3,38.8,3.2,290.1,3.4,1011.3,DEMO
2026-08-14 17:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,51.6,65.8,18.0,37.8,53.7,1.0,71,19.0,30.1,0.9,343.2,0.0,1011.5,DEMO
2026-08-14 17:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,27.5,40.3,7.4,36.3,47.7,0.86,39,17.0,41.8,2.3,214.6,0.0,1010.0,DEMO
2026-08-14 18:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,42.7,53.6,10.2,35.9,48.3,0.84,60,14.4,48.5,2.9,252.0,0.0,1016.4,DEMO
2026-08-14 18:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,48.2,69.6,17.6,40.3,60.5,0.98,66,22.3,65.1,0.4,50.4,0.0,1012.2,DEMO
2026-08-14 18:00:00,HHHT003,呼市一监,40.81,111.67,回民区,48.4,62.5,14.2,42.8,48.4,0.97,67,20.1,41.5,2.0,287.2,0.0,1021.4,DEMO
2026-08-14 18:00:00,HHHT004,小召前街,40.805,111.665,回民区,51.4,76.3,18.1,38.9,53.4,0.96,71,25.9,53.0,2.1,273.9,0.0,1015.6,DEMO
2026-08-14 18:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,50.2,68.1,12.9,32.3,47.6,1.0,69,19.7,50.4,3.0,199.1,0.0,1012.9,DEMO
2026-08-14 18:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,33.4,46.2,17.7,25.7,49.3,0.82,48,21.4,51.1,4.5,146.8,0.0,1007.6,DEMO
2026-08-14 19:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,42.4,59.7,12.2,31.9,40.3,0.98,59,18.4,47.1,2.0,250.3,0.0,1015.3,DEMO
2026-08-14 19:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,30.7,48.7,12.3,43.0,54.0,0.91,44,24.7,51.9,1.8,119.0,2.5,1006.2,DEMO
2026-08-14 19:00:00,HHHT003,呼市一监,40.81,111.67,回民区,49.3,73.6,14.6,29.2,45.7,1.03,68,23.6,64.5,0.3,298.7,0.0,1016.1,DEMO
